EpisodeNr,RescuedRatio,TornsRatio,BoredomRatio,TimeInActions,TotalReward
446,0.1530,0.0680,0.1188,215.2286,704.9783
447,0.1585,0.0695,0.1229,217.8760,714.6321
448,0.1592,0.0733,0.1241,216.2179,718.3433
449,0.1657,0.0762,0.1282,215.6216,734.0417
450,0.1719,0.0818,0.1318,208.8280,740.9030
451,0.1781,0.0844,0.1359,202.7990,730.8293
452,0.1868,0.0935,0.1397,195.1593,728.2295
453,0.1942,0.0938,0.1440,186.3879,719.0398
454,0.1981,0.1015,0.1436,188.6760,731.8700
455,0.2005,0.1041,0.1457,180.7496,716.7298
456,0.2060,0.1074,0.1519,174.1495,706.7788
457,0.2110,0.1118,0.1540,167.4416,704.4751
458,0.2136,0.1112,0.1544,165.8507,696.4370
459,0.2149,0.1128,0.1548,153.9124,672.8246
460,0.2116,0.1089,0.1550,142.9494,654.3338
461,0.2137,0.1101,0.1593,139.8630,639.7984
462,0.2108,0.1181,0.1586,140.4499,641.8698
463,0.2103,0.1260,0.1564,138.0039,640.1237
464,0.2107,0.1299,0.1544,137.4450,605.5931
465,0.2100,0.1307,0.1525,136.7524,586.3286
466,0.2095,0.1299,0.1483,132.7715,561.3073
467,0.2105,0.1354,0.1443,133.3832,542.4610
468,0.2134,0.1370,0.1443,137.4252,547.1738
469,0.2123,0.1370,0.1409,139.9988,549.5061
470,0.2086,0.1392,0.1367,145.2524,532.0820
471,0.2130,0.1449,0.1349,143.4411,512.1483
472,0.2126,0.1466,0.1307,137.4369,491.5094
473,0.2162,0.1435,0.1288,139.7379,476.4507
474,0.2147,0.1471,0.1245,149.6630,475.9864
475,0.2139,0.1471,0.1220,150.1622,460.3873
476,0.2079,0.1441,0.1179,153.7050,465.0065
477,0.2090,0.1428,0.1187,156.9209,465.9093
478,0.2110,0.1418,0.1168,162.0376,487.2897
479,0.2076,0.1412,0.1141,157.7161,476.8409
480,0.2005,0.1382,0.1103,154.7431,484.2220
481,0.1953,0.1364,0.1066,158.0556,488.4346
482,0.1911,0.1376,0.1022,161.3036,503.0147
483,0.1870,0.1347,0.1014,163.2382,525.0023
484,0.1868,0.1325,0.0999,164.8470,553.7707
485,0.1888,0.1322,0.0983,165.2622,562.6923
486,0.1872,0.1337,0.0945,172.6456,581.6032
487,0.1910,0.1283,0.0977,175.2055,588.7844
488,0.1895,0.1190,0.1010,176.8633,587.1614
489,0.1910,0.1192,0.1056,178.6956,606.4577
490,0.1915,0.1126,0.1091,184.4678,616.7560
491,0.1903,0.1159,0.1084,183.6204,624.7573
492,0.1882,0.1110,0.1111,183.4544,635.7126
493,0.1894,0.1121,0.1151,182.5127,651.3357
494,0.1870,0.1148,0.1172,178.8476,624.5845
495,0.1912,0.1160,0.1225,176.7513,621.7539
496,0.1927,0.1164,0.1299,174.5287,631.7461
497,0.1938,0.1147,0.1335,182.8660,636.4370
498,0.1918,0.1132,0.1362,179.1314,626.2427
499,0.1945,0.1059,0.1446,174.8375,617.0634
500,0.1962,0.1033,0.1460,181.2882,650.9292
501,0.1989,0.1044,0.1487,181.4449,624.8506
502,0.1946,0.0977,0.1470,178.2798,615.4001
503,0.1904,0.1053,0.1466,174.8396,601.4638
504,0.1947,0.1064,0.1509,176.2210,614.6790
505,0.2005,0.1098,0.1519,177.3593,623.8706
506,0.2044,0.1102,0.1529,181.5159,647.9549
507,0.2064,0.1107,0.1567,175.0277,652.0778
508,0.2086,0.1113,0.1568,176.2643,662.5646
509,0.2104,0.1198,0.1570,168.2984,642.3134
510,0.2137,0.1195,0.1600,169.0047,645.5327
